plant       ,year        ,productivity
10503.000,88.000000,4234.0116
10503.000,89.000000,4026.5130
10503.000,90.000000,4101.4461
10503.000,91.000000,3563.9046
10504.000,81.000000,5399.4735
10504.000,82.000000,5314.7444
10504.000,83.000000,4787.8880
10504.000,84.000000,3227.9282
10504.000,85.000000,3653.5444
10504.000,86.000000,3246.4917
10504.000,87.000000,4228.9380
10504.000,88.000000,4424.1618
10504.000,89.000000,4675.4203
10504.000,90.000000,4845.5055
10504.000,91.000000,5357.6043
10505.000,81.000000,2894.8938
10505.000,82.000000,2522.7842
10505.000,83.000000,1512.9886
10505.000,84.000000,2374.1631
10505.000,85.000000,2543.2841
10505.000,86.000000,2409.2307
10505.000,87.000000,2504.8552
10505.000,88.000000,3370.7723
10505.000,89.000000,3276.9343
10505.000,90.000000,2951.6746
10505.000,91.000000,3293.4654
10506.000,81.000000,5273.5599
10506.000,82.000000,5240.0139
10506.000,83.000000,5359.4266
10506.000,84.000000,6086.2087
10506.000,85.000000,5906.9961
10506.000,86.000000,5876.0825
10506.000,87.000000,5537.3895
10506.000,88.000000,5723.1567
10506.000,89.000000,5193.6948
10506.000,90.000000,5448.8722
10506.000,91.000000,6778.4966
10507.000,81.000000,3756.1176
10507.000,82.000000,4286.4881
10507.000,83.000000,4002.5550
10507.000,84.000000,3999.1577
10507.000,85.000000,4074.4518
10508.000,81.000000,3951.8434
10508.000,82.000000,4300.4807
10508.000,83.000000,4180.9879
10508.000,84.000000,4955.0815
10508.000,85.000000,5369.8302
10508.000,86.000000,4718.0710
10508.000,87.000000,4418.6091
10508.000,88.000000,4310.2666
10508.000,89.000000,4524.5457
10508.000,90.000000,4401.0590
10508.000,91.000000,3122.8752
10510.000,81.000000,4584.2337
10510.000,83.000000,4773.9513
10510.000,84.000000,5291.9406
10510.000,85.000000,4554.2590
10510.000,86.000000,3902.6334
10510.000,87.000000,3900.9614
10510.000,88.000000,3798.7405
10510.000,89.000000,3739.1897
10510.000,90.000000,3734.2976
10510.000,91.000000,3910.3665
10511.000,81.000000,5091.5170
10511.000,82.000000,5100.6623
10511.000,83.000000,4916.4757
10511.000,84.000000,5534.8296
10511.000,85.000000,4594.0747
10511.000,86.000000,4965.0158
10511.000,87.000000,5016.5032
10511.000,88.000000,5074.0945
10511.000,89.000000,5114.7871
10511.000,90.000000,5069.0271
10511.000,91.000000,5063.5401
10512.000,81.000000,4809.9230
10512.000,83.000000,4165.4718
10512.000,84.000000,4038.8138
10512.000,85.000000,4268.7495
10512.000,86.000000,4608.2874
10513.000,83.000000,3654.7991
10513.000,84.000000,3631.0629
10513.000,85.000000,4028.6861
10513.000,86.000000,5754.6643
10513.000,87.000000,6649.3572
10513.000,88.000000,6962.3712
10513.000,89.000000,7685.9554
10513.000,90.000000,7229.6703
10513.000,91.000000,6908.2115
10514.000,81.000000,4328.9433
10514.000,82.000000,3598.3985
