plant          ,year           ,CD-productivity
18111.000,83.000000,1627.7901
18111.000,84.000000,1662.6626
18111.000,85.000000,1527.3509
18111.000,86.000000,1514.0052
18111.000,87.000000,1647.3543
18111.000,88.000000,1949.7822
18111.000,89.000000,1959.8164
18111.000,90.000000,1877.0657
18111.000,91.000000,1761.3753
18112.000,81.000000,2122.8143
18112.000,82.000000,2031.2898
18112.000,83.000000,2648.5778
18112.000,84.000000,2699.7033
18112.000,85.000000,2995.9295
18112.000,86.000000,2956.5864
18112.000,87.000000,2783.1110
18112.000,88.000000,3526.8856
18112.000,89.000000,3495.3400
18112.000,90.000000,3449.6539
18112.000,91.000000,1238.4829
18114.000,82.000000,7844.9318
18114.000,83.000000,12054.768
18114.000,85.000000,13419.114
18114.000,86.000000,13677.602
18114.000,87.000000,15436.254
18114.000,88.000000,18426.728
18114.000,89.000000,20285.095
18114.000,90.000000,30421.092
18114.000,91.000000,31105.584
18117.000,81.000000,1417.8508
18117.000,82.000000,536.68242
18135.000,89.000000,2164.0183
18135.000,91.000000,2077.3910
18154.000,88.000000,1860.6122
18154.000,90.000000,1687.8996
18154.000,91.000000,1720.2377
18202.000,81.000000,712.65650
18202.000,83.000000,695.44989
19045.000,81.000000,2290.6852
19045.000,82.000000,2864.5109
19045.000,83.000000,3194.7769
19045.000,84.000000,3524.2758
19045.000,85.000000,3546.1902
19045.000,86.000000,3376.2954
19045.000,87.000000,3518.4021
19045.000,88.000000,3773.8033
19045.000,89.000000,3409.8836
19045.000,90.000000,3211.2176
19045.000,91.000000,9316.8828
19046.000,81.000000,672.10320
19046.000,82.000000,859.97347
19047.000,81.000000,249.89730
19047.000,82.000000,347.49928
19047.000,83.000000,307.23902
19047.000,84.000000,331.69073
19049.000,81.000000,14731.526
19049.000,82.000000,10752.748
19049.000,83.000000,10801.999
19049.000,84.000000,12068.829
19049.000,85.000000,13297.548
19049.000,86.000000,11480.959
19049.000,87.000000,12691.624
19049.000,88.000000,13585.500
19049.000,89.000000,12781.772
19049.000,90.000000,15521.628
19049.000,91.000000,14228.080
19051.000,81.000000,501.02112
19051.000,82.000000,480.78214
19051.000,83.000000,530.09251
19051.000,84.000000,559.27634
19051.000,85.000000,461.11169
19051.000,86.000000,389.19106
19053.000,81.000000,10252.595
19053.000,82.000000,10693.919
19053.000,83.000000,10525.127
19053.000,84.000000,12357.051
19053.000,85.000000,12174.904
19053.000,86.000000,11196.269
19053.000,87.000000,13470.560
19053.000,88.000000,11508.256
19053.000,89.000000,13481.898
19053.000,90.000000,12194.140
19069.000,83.000000,1034.9636
19069.000,85.000000,1177.8899
19069.000,86.000000,1133.3042
19136.000,81.000000,816.98244
19136.000,82.000000,736.30992
19136.000,83.000000,642.73705
19136.000,84.000000,450.33435
19136.000,85.000000,498.13044
19136.000,86.000000,520.91097
